gene_id,gene_name
Zm00001eb213540,Zm00001eb213540
Zm00001eb213550,bhlh60
Zm00001eb213560,Zm00001eb213560
Zm00001eb213570,Zm00001eb213570
Zm00001eb213580,dek36
Zm00001eb213590,Zm00001eb213590
Zm00001eb213600,gbptf19
Zm00001eb213610,Zm00001eb213610
Zm00001eb213620,Zm00001eb213620
Zm00001eb213630,adf6
Zm00001eb213640,Zm00001eb213640
Zm00001eb213650,Zm00001eb213650
Zm00001eb213660,Zm00001eb213660
Zm00001eb213670,Zm00001eb213670
Zm00001eb213680,Zm00001eb213680
Zm00001eb213690,Zm00001eb213690
Zm00001eb213700,Zm00001eb213700
Zm00001eb213710,nactf74
Zm00001eb213720,Zm00001eb213720
Zm00001eb213730,Zm00001eb213730
Zm00001eb213740,Zm00001eb213740
Zm00001eb213750,Zm00001eb213750
Zm00001eb213760,Zm00001eb213760
Zm00001eb213770,Zm00001eb213770
Zm00001eb213780,Zm00001eb213780
Zm00001eb213800,myb12
Zm00001eb213810,IDP6906
Zm00001eb213820,IDP9123
Zm00001eb213830,Zm00001eb213830
Zm00001eb213840,Zm00001eb213840
Zm00001eb213850,rab28
Zm00001eb213860,Zm00001eb213860
Zm00001eb213870,Zm00001eb213870
Zm00001eb213880,bzip55
Zm00001eb213890,Zm00001eb213890
Zm00001eb213900,Zm00001eb213900
Zm00001eb213910,Zm00001eb213910
Zm00001eb213920,IDP4768
Zm00001eb213930,IDP8647
Zm00001eb213940,Zm00001eb213940
Zm00001eb213950,Zm00001eb213950
Zm00001eb213960,Zm00001eb213960
Zm00001eb213970,Zm00001eb213970
Zm00001eb213980,Zm00001eb213980
Zm00001eb213990,Zm00001eb213990
Zm00001eb214000,aos5
Zm00001eb214010,Zm00001eb214010
Zm00001eb214020,Zm00001eb214020
Zm00001eb214030,Zm00001eb214030
Zm00001eb214040,Zm00001eb214040
Zm00001eb214060,Zm00001eb214060
Zm00001eb214070,Zm00001eb214070
Zm00001eb214080,Zm00001eb214080
Zm00001eb214090,Zm00001eb214090
Zm00001eb214110,Zm00001eb214110
Zm00001eb214120,Zm00001eb214120
Zm00001eb214130,cl35669_1
Zm00001eb214140,Zm00001eb214140
Zm00001eb214150,Zm00001eb214150
Zm00001eb214170,dof24
Zm00001eb214180,opst2
Zm00001eb214190,glk8
Zm00001eb214200,Zm00001eb214200
Zm00001eb214210,si606037c03
Zm00001eb214220,Zm00001eb214220
Zm00001eb214230,Zm00001eb214230
Zm00001eb214240,cl37809_1
Zm00001eb214250,Zm00001eb214250
Zm00001eb214260,Zm00001eb214260
Zm00001eb214270,Zm00001eb214270
Zm00001eb214280,Zm00001eb214280
Zm00001eb214290,Zm00001eb214290
Zm00001eb214300,Zm00001eb214300
Zm00001eb214310,Zm00001eb214310
Zm00001eb214320,Zm00001eb214320
Zm00001eb214330,cl4541_1b
Zm00001eb214340,Zm00001eb214340
Zm00001eb214350,umc1365
Zm00001eb214360,asd1
Zm00001eb214370,Zm00001eb214370
Zm00001eb214380,Zm00001eb214380
Zm00001eb214390,Zm00001eb214390
Zm00001eb214400,Zm00001eb214400
Zm00001eb214410,ben1
Zm00001eb214420,Zm00001eb214420
Zm00001eb214440,Zm00001eb214440
Zm00001eb214450,Zm00001eb214450
Zm00001eb214460,Zm00001eb214460
Zm00001eb214470,Zm00001eb214470
Zm00001eb214480,Zm00001eb214480
Zm00001eb214490,orc5
Zm00001eb214500,Zm00001eb214500
Zm00001eb214510,wrky127
Zm00001eb214520,Zm00001eb214520
Zm00001eb214530,IDP7704
Zm00001eb214540,Zm00001eb214540
Zm00001eb214550,Zm00001eb214550
Zm00001eb214560,Zm00001eb214560
Zm00001eb214570,Zm00001eb214570
Zm00001eb214580,Zm00001eb214580
Zm00001eb214590,Zm00001eb214590
Zm00001eb214600,Zm00001eb214600
Zm00001eb214610,Zm00001eb214610
Zm00001eb214620,Zm00001eb214620
Zm00001eb214630,pza02462
Zm00001eb214650,mta2
Zm00001eb214660,Zm00001eb214660
Zm00001eb214670,Zm00001eb214670
Zm00001eb214680,Zm00001eb214680
Zm00001eb214700,Zm00001eb214700
Zm00001eb214710,Zm00001eb214710
Zm00001eb214720,cobl4
Zm00001eb214730,Zm00001eb214730
Zm00001eb214740,zmm31
Zm00001eb214750,zmm15
Zm00001eb214760,Zm00001eb214760
Zm00001eb214770,Zm00001eb214770
Zm00001eb214780,Zm00001eb214780
Zm00001eb214790,spo1
Zm00001eb214800,phyC2
Zm00001eb214820,Zm00001eb214820
Zm00001eb214830,Zm00001eb214830
Zm00001eb214840,mybr106
Zm00001eb214850,mybr106
Zm00001eb214860,tlk2
Zm00001eb214870,Zm00001eb214870
Zm00001eb214880,gla3
Zm00001eb214890,amt10
Zm00001eb214900,IDP3964
Zm00001eb214910,Zm00001eb214910
Zm00001eb214920,Zm00001eb214920
Zm00001eb214930,Zm00001eb214930
Zm00001eb214940,bip3
Zm00001eb214950,IDP3830
Zm00001eb214960,Zm00001eb214960
Zm00001eb214970,phd25
Zm00001eb214980,Zm00001eb214980
Zm00001eb214990,rps27c
Zm00001eb215000,Zm00001eb215000
Zm00001eb215010,IDP9046
Zm00001eb215020,Zm00001eb215020
Zm00001eb215030,Zm00001eb215030
Zm00001eb215040,Zm00001eb215040
Zm00001eb215050,Zm00001eb215050
Zm00001eb215060,Zm00001eb215060
Zm00001eb215070,psa3
Zm00001eb215080,rz630f(sat)
Zm00001eb215090,Zm00001eb215090
Zm00001eb215100,Zm00001eb215100
Zm00001eb215110,Zm00001eb215110
Zm00001eb215120,iaa21
Zm00001eb215130,sag4
Zm00001eb215150,Zm00001eb215150
Zm00001eb215160,Zm00001eb215160
Zm00001eb215170,Zm00001eb215170
Zm00001eb215180,Zm00001eb215180
Zm00001eb215190,wrky113
Zm00001eb215200,Zm00001eb215200
Zm00001eb215210,Zm00001eb215210
Zm00001eb215220,Zm00001eb215220
Zm00001eb215230,Zm00001eb215230
Zm00001eb215240,Zm00001eb215240
Zm00001eb215250,Zm00001eb215250
Zm00001eb215260,Zm00001eb215260
Zm00001eb215270,Zm00001eb215270
Zm00001eb215280,vps1
Zm00001eb215290,pco127416b
Zm00001eb215300,Zm00001eb215300
Zm00001eb215310,Zm00001eb215310
Zm00001eb215320,Zm00001eb215320
Zm00001eb215330,Zm00001eb215330
Zm00001eb215340,Zm00001eb215340
Zm00001eb215350,Zm00001eb215350
Zm00001eb215370,Zm00001eb215370
Zm00001eb215380,gpm51
Zm00001eb215390,Zm00001eb215390
Zm00001eb215400,pco096436a
Zm00001eb215410,Zm00001eb215410
Zm00001eb215420,Zm00001eb215420
Zm00001eb215430,Zm00001eb215430
Zm00001eb215440,zim2
Zm00001eb215450,Zm00001eb215450
Zm00001eb215460,Zm00001eb215460
Zm00001eb215470,bnlg565
Zm00001eb215480,Zm00001eb215480
Zm00001eb215490,Zm00001eb215490
Zm00001eb215500,Zm00001eb215500
Zm00001eb215510,Zm00001eb215510
Zm00001eb215520,Zm00001eb215520
Zm00001eb215540,fha12
Zm00001eb215550,Zm00001eb215550
Zm00001eb215560,grftf14
Zm00001eb215570,Zm00001eb215570
Zm00001eb215580,pco101707b
Zm00001eb215590,Zm00001eb215590
Zm00001eb215600,Zm00001eb215600
Zm00001eb215610,Zm00001eb215610
Zm00001eb215620,pco063852
Zm00001eb215640,cl52093_1
Zm00001eb215650,cl36095_1
Zm00001eb215660,Zm00001eb215660
Zm00001eb215670,asg73
Zm00001eb215680,osca8
Zm00001eb215690,IDP8129
Zm00001eb215700,Zm00001eb215700
Zm00001eb215710,Zm00001eb215710
Zm00001eb215720,Zm00001eb215720
Zm00001eb215730,Zm00001eb215730
Zm00001eb215740,bhlh18
Zm00001eb215750,Zm00001eb215750
Zm00001eb215760,Zm00001eb215760
Zm00001eb215770,Zm00001eb215770
Zm00001eb215780,si614016d05b
Zm00001eb215790,Zm00001eb215790
Zm00001eb215800,Zm00001eb215800
Zm00001eb215810,Zm00001eb215810
Zm00001eb215820,Zm00001eb215820
Zm00001eb215830,Zm00001eb215830
Zm00001eb215840,Zm00001eb215840
Zm00001eb215850,Zm00001eb215850
Zm00001eb215860,Zm00001eb215860
Zm00001eb215870,gras55
Zm00001eb215880,Zm00001eb215880
Zm00001eb215890,Zm00001eb215890
Zm00001eb215900,Zm00001eb215900
Zm00001eb215910,chb101a
Zm00001eb215920,Zm00001eb215920
Zm00001eb215930,Zm00001eb215930
Zm00001eb215950,Zm00001eb215950
Zm00001eb215960,Zm00001eb215960
Zm00001eb215970,Zm00001eb215970
Zm00001eb215980,Zm00001eb215980
Zm00001eb215990,Zm00001eb215990
Zm00001eb216000,Zm00001eb216000
Zm00001eb216010,Zm00001eb216010
Zm00001eb216020,phyA2
Zm00001eb216030,Zm00001eb216030
Zm00001eb216040,myb37
Zm00001eb216050,Zm00001eb216050
Zm00001eb216060,zhd4
Zm00001eb216070,act5
Zm00001eb216080,Zm00001eb216080
Zm00001eb216090,Zm00001eb216090
Zm00001eb216100,Zm00001eb216100
Zm00001eb216110,Zm00001eb216110
Zm00001eb216120,Zm00001eb216120
Zm00001eb216130,phd11
Zm00001eb216140,Zm00001eb216140
Zm00001eb216150,Zm00001eb216150
Zm00001eb216160,magi67569
Zm00001eb216170,Zm00001eb216170
Zm00001eb216180,Zm00001eb216180
Zm00001eb216190,Zm00001eb216190
Zm00001eb216200,mkk10
Zm00001eb216210,cdo122b(nad)
Zm00001eb216220,Zm00001eb216220
Zm00001eb216230,Zm00001eb216230
Zm00001eb216240,Zm00001eb216240
Zm00001eb216250,Zm00001eb216250
Zm00001eb216260,pgm2
Zm00001eb216280,Zm00001eb216280
Zm00001eb216290,Zm00001eb216290
Zm00001eb216310,umc107b(croc)
Zm00001eb216320,umc1894
Zm00001eb216330,Zm00001eb216330
Zm00001eb216350,Zm00001eb216350
Zm00001eb216380,Zm00001eb216380
Zm00001eb216390,Zm00001eb216390
Zm00001eb216400,Zm00001eb216400
Zm00001eb216410,col8
Zm00001eb216420,Zm00001eb216420
Zm00001eb216430,pco136841
Zm00001eb216440,Zm00001eb216440
Zm00001eb216450,pco101674b
Zm00001eb216460,Zm00001eb216460
Zm00001eb216470,Zm00001eb216470
Zm00001eb216480,Zm00001eb216480
Zm00001eb216490,Zm00001eb216490
Zm00001eb216500,gbptf5
Zm00001eb216510,Zm00001eb216510
Zm00001eb216520,csu554b(rnh)
Zm00001eb216530,Zm00001eb216530
Zm00001eb216540,Zm00001eb216540
Zm00001eb216550,csu10a
Zm00001eb216560,Zm00001eb216560
Zm00001eb216570,Zm00001eb216570
Zm00001eb216580,Zm00001eb216580
Zm00001eb216590,Zm00001eb216590
Zm00001eb216600,Zm00001eb216600
Zm00001eb216610,d9
Zm00001eb216620,rhcp1
Zm00001eb216630,Zm00001eb216630
Zm00001eb216640,Zm00001eb216640
Zm00001eb216660,Zm00001eb216660
Zm00001eb216680,Zm00001eb216680
Zm00001eb216690,sdg130
Zm00001eb216700,Zm00001eb216700
Zm00001eb216710,Zm00001eb216710
Zm00001eb216720,pza03092
Zm00001eb216730,Zm00001eb216730
Zm00001eb216740,Zm00001eb216740
Zm00001eb216750,Zm00001eb216750
Zm00001eb216770,Zm00001eb216770
Zm00001eb216780,IDP514
Zm00001eb216790,Zm00001eb216790
Zm00001eb216800,Zm00001eb216800
Zm00001eb216810,ers14
Zm00001eb216820,Zm00001eb216820
Zm00001eb216830,Zm00001eb216830
Zm00001eb216840,Zm00001eb216840
Zm00001eb216850,Zm00001eb216850
Zm00001eb216860,ufg27
Zm00001eb216870,lox5
Zm00001eb216880,Zm00001eb216880
Zm00001eb216890,TIDP3357
Zm00001eb216900,Zm00001eb216900
Zm00001eb216910,c3h27
Zm00001eb216920,Zm00001eb216920
Zm00001eb216930,Zm00001eb216930
Zm00001eb216940,Zm00001eb216940
Zm00001eb216950,ca2p1
Zm00001eb216960,Zm00001eb216960
Zm00001eb216970,Zm00001eb216970
Zm00001eb216980,Zm00001eb216980
Zm00001eb216990,prc2
Zm00001eb217000,Zm00001eb217000
Zm00001eb217010,hsp70_17
Zm00001eb217020,Zm00001eb217020
Zm00001eb217030,IDP8377
Zm00001eb217040,Zm00001eb217040
Zm00001eb217050,Zm00001eb217050
Zm00001eb217060,Zm00001eb217060
Zm00001eb217070,Zm00001eb217070
Zm00001eb217080,TIDP9255
Zm00001eb217090,Zm00001eb217090
Zm00001eb217100,cle5
Zm00001eb217110,Zm00001eb217110
Zm00001eb217120,Zm00001eb217120
Zm00001eb217130,Zm00001eb217130
Zm00001eb217140,Zm00001eb217140
Zm00001eb217150,Zm00001eb217150
Zm00001eb217160,sudh10
Zm00001eb217170,cdpk9
Zm00001eb217180,Zm00001eb217180
Zm00001eb217190,gpm678
Zm00001eb217200,Zm00001eb217200
Zm00001eb217210,Zm00001eb217210
Zm00001eb217220,GRMZM2G170338
Zm00001eb217230,pas1
Zm00001eb217240,Zm00001eb217240
Zm00001eb217250,Zm00001eb217250
Zm00001eb217260,Zm00001eb217260
Zm00001eb217270,upl4
Zm00001eb217280,Zm00001eb217280
Zm00001eb217290,ago108
Zm00001eb217310,TIDP3245
Zm00001eb217320,Zm00001eb217320
Zm00001eb217330,Zm00001eb217330
Zm00001eb217340,pco120990
Zm00001eb217350,hb37
Zm00001eb217360,IDP8235
Zm00001eb217370,AY110835
Zm00001eb217380,vq27
Zm00001eb217390,Zm00001eb217390
Zm00001eb217400,Zm00001eb217400
Zm00001eb217410,Zm00001eb217410
Zm00001eb217420,Zm00001eb217420
Zm00001eb217440,cl53605_1
Zm00001eb217450,Zm00001eb217450
Zm00001eb217460,Zm00001eb217460
Zm00001eb217470,knox10
Zm00001eb217480,knox10
Zm00001eb217490,Zm00001eb217490
Zm00001eb217500,wi5
Zm00001eb217510,Zm00001eb217510
Zm00001eb217520,Zm00001eb217520
Zm00001eb217530,Zm00001eb217530
Zm00001eb217540,umc1761
Zm00001eb217550,pco143498
Zm00001eb217560,rab15
Zm00001eb217570,Zm00001eb217570
Zm00001eb217580,Zm00001eb217580
Zm00001eb217590,Zm00001eb217590
Zm00001eb217610,Zm00001eb217610
Zm00001eb217620,Zm00001eb217620
Zm00001eb217630,Zm00001eb217630
Zm00001eb217640,Zm00001eb217640
Zm00001eb217660,bnlg1879
Zm00001eb217670,Zm00001eb217670
Zm00001eb217680,Zm00001eb217680
Zm00001eb217690,Zm00001eb217690
Zm00001eb217700,Zm00001eb217700
Zm00001eb217710,Zm00001eb217710
Zm00001eb217720,Zm00001eb217720
Zm00001eb217730,Zm00001eb217730
Zm00001eb217740,tlc10
Zm00001eb217750,Zm00001eb217750
Zm00001eb217760,Zm00001eb217760
Zm00001eb217770,Zm00001eb217770
Zm00001eb217780,Zm00001eb217780
Zm00001eb217790,Zm00001eb217790
Zm00001eb217800,Zm00001eb217800
Zm00001eb217810,Zm00001eb217810
Zm00001eb217820,Zm00001eb217820
Zm00001eb217830,Zm00001eb217830
Zm00001eb217840,Zm00001eb217840
Zm00001eb217850,Zm00001eb217850
Zm00001eb217860,flz23
Zm00001eb217870,hagtf22
Zm00001eb217880,Zm00001eb217880
Zm00001eb217890,Zm00001eb217890
Zm00001eb217900,Zm00001eb217900
Zm00001eb217920,Zm00001eb217920
Zm00001eb217930,ufg25
Zm00001eb217940,Zm00001eb217940
Zm00001eb217950,umc2167
Zm00001eb217960,Zm00001eb217960
Zm00001eb217970,Zm00001eb217970
Zm00001eb217990,Zm00001eb217990
Zm00001eb218000,tub4
Zm00001eb218020,Zm00001eb218020
Zm00001eb218030,Zm00001eb218030
Zm00001eb218060,Zm00001eb218060
Zm00001eb218070,Zm00001eb218070
Zm00001eb218080,Zm00001eb218080
Zm00001eb218090,si707081c02
Zm00001eb218100,Zm00001eb218100
Zm00001eb218110,cl55469_1
Zm00001eb218120,lbd26
Zm00001eb218130,IDP337
Zm00001eb218140,Zm00001eb218140
Zm00001eb218160,Zm00001eb218160
Zm00001eb218170,wrky6
Zm00001eb218190,tbp2
Zm00001eb218200,Zm00001eb218200
Zm00001eb218210,Zm00001eb218210
Zm00001eb218220,Zm00001eb218220
Zm00001eb218230,Zm00001eb218230
Zm00001eb218240,IDP5063
Zm00001eb218250,Zm00001eb218250
Zm00001eb218260,Zm00001eb218260
Zm00001eb218270,Zm00001eb218270
Zm00001eb218280,Zm00001eb218280
Zm00001eb218290,Zm00001eb218290
Zm00001eb218300,pco116042
Zm00001eb218310,Zm00001eb218310
Zm00001eb218320,mets2
Zm00001eb218330,Zm00001eb218330
Zm00001eb218340,Zm00001eb218340
Zm00001eb218350,dhn14
Zm00001eb218360,Zm00001eb218360
Zm00001eb218380,Zm00001eb218380
Zm00001eb218390,Zm00001eb218390
Zm00001eb218400,Zm00001eb218400
Zm00001eb218410,Zm00001eb218410
Zm00001eb218420,Zm00001eb218420
Zm00001eb218430,Zm00001eb218430
Zm00001eb218440,nas4
Zm00001eb218450,pco071008a
Zm00001eb218460,Zm00001eb218460
Zm00001eb218470,am1
Zm00001eb218490,Zm00001eb218490
Zm00001eb218500,yab6
Zm00001eb218510,pco072227
Zm00001eb218520,Zm00001eb218520
Zm00001eb218530,Zm00001eb218530
Zm00001eb218540,Zm00001eb218540
Zm00001eb218560,cdj3
Zm00001eb218570,Zm00001eb218570
Zm00001eb218580,Zm00001eb218580
Zm00001eb218590,Zm00001eb218590
Zm00001eb218600,Zm00001eb218600
Zm00001eb218610,ca2p10
Zm00001eb218620,Zm00001eb218620
Zm00001eb218630,Zm00001eb218630
Zm00001eb218640,Zm00001eb218640
Zm00001eb218650,Zm00001eb218650
Zm00001eb218660,Zm00001eb218660
Zm00001eb218670,Zm00001eb218670
Zm00001eb218680,nced9
Zm00001eb218690,Zm00001eb218690
Zm00001eb218700,Zm00001eb218700
Zm00001eb218710,smh6
Zm00001eb218720,Zm00001eb218720
Zm00001eb218730,Zm00001eb218730
Zm00001eb218740,Zm00001eb218740
Zm00001eb218750,nfc103b
Zm00001eb218760,Zm00001eb218760
Zm00001eb218770,Zm00001eb218770
Zm00001eb218780,Zm00001eb218780
Zm00001eb218790,Zm00001eb218790
Zm00001eb218810,Zm00001eb218810
Zm00001eb218820,IDP8686
Zm00001eb218840,tha9
Zm00001eb218850,Zm00001eb218850
Zm00001eb218860,Zm00001eb218860
Zm00001eb218870,GRMZM2G023347
Zm00001eb218880,wrky109
Zm00001eb218890,Zm00001eb218890
Zm00001eb218900,Zm00001eb218900
Zm00001eb218910,Zm00001eb218910
Zm00001eb218920,Zm00001eb218920
Zm00001eb218930,Zm00001eb218930
Zm00001eb218940,Zm00001eb218940
Zm00001eb218950,Zm00001eb218950
Zm00001eb218960,IDP8151
Zm00001eb218970,Zm00001eb218970
Zm00001eb218980,Zm00001eb218980
Zm00001eb218990,abi5
Zm00001eb219000,Zm00001eb219000
Zm00001eb219010,Zm00001eb219010
Zm00001eb219020,abi18
Zm00001eb219030,Zm00001eb219030
Zm00001eb219040,ga20ox4
Zm00001eb219050,Zm00001eb219050
Zm00001eb219060,Zm00001eb219060
Zm00001eb219070,GRMZM2G377194
Zm00001eb219080,Zm00001eb219080
Zm00001eb219090,pco090715
Zm00001eb219100,lbd27
Zm00001eb219110,Zm00001eb219110
Zm00001eb219120,Zm00001eb219120
Zm00001eb219130,Zm00001eb219130
Zm00001eb219150,Zm00001eb219150
Zm00001eb219160,snrkII10
Zm00001eb219170,pco139651
Zm00001eb219180,Zm00001eb219180
Zm00001eb219190,traf16
Zm00001eb219200,Zm00001eb219200
Zm00001eb219210,Zm00001eb219210
Zm00001eb219220,Zm00001eb219220
Zm00001eb219230,cdo795b
Zm00001eb219240,bnlg1046
Zm00001eb219250,Zm00001eb219250
Zm00001eb219260,Zm00001eb219260
Zm00001eb219270,GRMZM2G087326
Zm00001eb219280,Zm00001eb219280
Zm00001eb219290,cyp34
Zm00001eb219300,Zm00001eb219300
Zm00001eb219310,Zm00001eb219310
Zm00001eb219320,Zm00001eb219320
Zm00001eb219330,Zm00001eb219330
Zm00001eb219340,Zm00001eb219340
Zm00001eb219360,fha13
Zm00001eb219370,Zm00001eb219370
Zm00001eb219380,Zm00001eb219380
Zm00001eb219390,pco112886
Zm00001eb219400,Zm00001eb219400
Zm00001eb219410,Zm00001eb219410
Zm00001eb219420,Zm00001eb219420
Zm00001eb219430,Zm00001eb219430
Zm00001eb219440,Zm00001eb219440
Zm00001eb219450,Zm00001eb219450
Zm00001eb219460,mybr40
Zm00001eb219470,mybr40
Zm00001eb219480,Zm00001eb219480
Zm00001eb219490,qm1
Zm00001eb219500,Zm00001eb219500
Zm00001eb219510,Zm00001eb219510
Zm00001eb219520,umc1852
Zm00001eb219530,Zm00001eb219530
Zm00001eb219540,Zm00001eb219540
Zm00001eb219550,dof12
Zm00001eb219560,Zm00001eb219560
Zm00001eb219570,umc1597
Zm00001eb219580,TIDP3506
Zm00001eb219590,IDP2380
Zm00001eb219600,Zm00001eb219600
Zm00001eb219610,IDP4244
Zm00001eb219620,Zm00001eb219620
Zm00001eb219630,mads64
Zm00001eb219640,Zm00001eb219640
Zm00001eb219650,Zm00001eb219650
Zm00001eb219660,Zm00001eb219660
Zm00001eb219670,Zm00001eb219670
Zm00001eb219680,Zm00001eb219680
Zm00001eb219690,dcl105
Zm00001eb219700,Zm00001eb219700
Zm00001eb219710,IDP628
Zm00001eb219720,Zm00001eb219720
Zm00001eb219740,Zm00001eb219740
Zm00001eb219750,Zm00001eb219750
Zm00001eb219760,Zm00001eb219760
Zm00001eb219770,Zm00001eb219770
Zm00001eb219780,Zm00001eb219780
Zm00001eb219790,mate2
Zm00001eb219810,IDP8403
Zm00001eb219820,Zm00001eb219820
Zm00001eb219830,Zm00001eb219830
Zm00001eb219840,Zm00001eb219840
Zm00001eb219850,Zm00001eb219850
Zm00001eb219860,Zm00001eb219860
Zm00001eb219870,cyp36
Zm00001eb219880,csu340
Zm00001eb219890,Zm00001eb219890
Zm00001eb219900,Zm00001eb219900
Zm00001eb219910,Zm00001eb219910
Zm00001eb219920,Zm00001eb219920
Zm00001eb219930,Zm00001eb219930
Zm00001eb219950,IDP4864
Zm00001eb219960,cl3759_1c
Zm00001eb219970,Zm00001eb219970
Zm00001eb219980,mybr99
Zm00001eb219990,mybr99
Zm00001eb220000,mybr99
Zm00001eb220010,Zm00001eb220010
Zm00001eb220020,Zm00001eb220020
Zm00001eb220030,Zm00001eb220030
Zm00001eb220040,pco067113d
Zm00001eb220050,IDP7482
Zm00001eb220060,Zm00001eb220060
Zm00001eb220070,Zm00001eb220070
Zm00001eb220090,pco091705
Zm00001eb220100,Zm00001eb220100
Zm00001eb220110,Zm00001eb220110
Zm00001eb220120,Zm00001eb220120
Zm00001eb220130,Zm00001eb220130
Zm00001eb220140,Zm00001eb220140
Zm00001eb220150,Zm00001eb220150
Zm00001eb220160,Zm00001eb220160
Zm00001eb220170,Zm00001eb220170
Zm00001eb220180,Zm00001eb220180
Zm00001eb220190,Zm00001eb220190
Zm00001eb220200,Zm00001eb220200
Zm00001eb220210,Zm00001eb220210
Zm00001eb220220,magi108573
Zm00001eb220240,Zm00001eb220240
Zm00001eb220250,thx19
Zm00001eb220260,Zm00001eb220260
Zm00001eb220270,Zm00001eb220270
Zm00001eb220290,Zm00001eb220290
Zm00001eb220310,zim7
Zm00001eb220320,Zm00001eb220320
Zm00001eb220340,Zm00001eb220340
Zm00001eb220350,Zm00001eb220350
Zm00001eb220360,GRMZM5G869246
Zm00001eb220370,bcd207b
Zm00001eb220380,Zm00001eb220380
Zm00001eb220390,fah2
Zm00001eb220400,Zm00001eb220400
Zm00001eb220420,Zm00001eb220420
Zm00001eb220430,Zm00001eb220430
Zm00001eb220440,Zm00001eb220440
Zm00001eb220450,Zm00001eb220450
Zm00001eb220460,Zm00001eb220460
Zm00001eb220480,act10
Zm00001eb220500,Zm00001eb220500
Zm00001eb220510,Zm00001eb220510
Zm00001eb220520,Zm00001eb220520
Zm00001eb220530,Zm00001eb220530
Zm00001eb220550,Zm00001eb220550
Zm00001eb220590,Zm00001eb220590
Zm00001eb220600,PCO135705
Zm00001eb220610,gpm261
Zm00001eb220620,Zm00001eb220620
Zm00001eb220630,GRMZM2G122199
Zm00001eb220640,Zm00001eb220640
Zm00001eb220650,Zm00001eb220650
Zm00001eb220660,yab9
Zm00001eb220670,mmp180
Zm00001eb220680,Zm00001eb220680
Zm00001eb220690,Zm00001eb220690
Zm00001eb220700,Zm00001eb220700
Zm00001eb220710,Zm00001eb220710
Zm00001eb220720,Zm00001eb220720
Zm00001eb220730,Zm00001eb220730
Zm00001eb220740,Zm00001eb220740
Zm00001eb220750,umc2035
Zm00001eb220760,Zm00001eb220760
Zm00001eb220770,Zm00001eb220770
Zm00001eb220780,me8
Zm00001eb220790,Zm00001eb220790
Zm00001eb220800,Zm00001eb220800
Zm00001eb220810,Zm00001eb220810
Zm00001eb220820,GRMZM2G436710
Zm00001eb220830,Zm00001eb220830
Zm00001eb220840,Zm00001eb220840
Zm00001eb220850,Zm00001eb220850
Zm00001eb220860,Zm00001eb220860
Zm00001eb220870,Zm00001eb220870
Zm00001eb220880,Zm00001eb220880
Zm00001eb220890,myb102
Zm00001eb220900,Zm00001eb220900
Zm00001eb220910,Zm00001eb220910
Zm00001eb220920,Zm00001eb220920
Zm00001eb220930,Zm00001eb220930
Zm00001eb220940,pcr3
Zm00001eb220950,Zm00001eb220950
Zm00001eb220960,Zm00001eb220960
Zm00001eb220970,Zm00001eb220970
Zm00001eb220980,Zm00001eb220980
Zm00001eb220990,Zm00001eb220990
Zm00001eb221000,kwl1
Zm00001eb221010,Zm00001eb221010
Zm00001eb221020,Zm00001eb221020
Zm00001eb221030,kwl4
Zm00001eb221040,Zm00001eb221040
Zm00001eb221050,Zm00001eb221050
Zm00001eb221070,Zm00001eb221070
Zm00001eb221080,Zm00001eb221080
Zm00001eb221090,tip3a
Zm00001eb221100,Zm00001eb221100
Zm00001eb221110,Zm00001eb221110
Zm00001eb221120,Zm00001eb221120
Zm00001eb221130,Zm00001eb221130
Zm00001eb221140,Zm00001eb221140
Zm00001eb221150,Zm00001eb221150
Zm00001eb221160,Zm00001eb221160
Zm00001eb221170,Zm00001eb221170
Zm00001eb221180,Zm00001eb221180
Zm00001eb221190,Zm00001eb221190
Zm00001eb221210,Zm00001eb221210
Zm00001eb221220,Zm00001eb221220
Zm00001eb221230,Zm00001eb221230
Zm00001eb221240,Zm00001eb221240
Zm00001eb221260,fha14
Zm00001eb221270,Zm00001eb221270
Zm00001eb221280,Zm00001eb221280
Zm00001eb221290,Zm00001eb221290
Zm00001eb221300,Zm00001eb221300
Zm00001eb221310,Zm00001eb221310
Zm00001eb221320,Zm00001eb221320
Zm00001eb221340,Zm00001eb221340
Zm00001eb221350,Zm00001eb221350
Zm00001eb221360,Zm00001eb221360
Zm00001eb221380,Zm00001eb221380
Zm00001eb221390,Zm00001eb221390
Zm00001eb221400,Zm00001eb221400
Zm00001eb221410,TIDP3358
Zm00001eb221420,Zm00001eb221420
Zm00001eb221430,Zm00001eb221430
Zm00001eb221440,Zm00001eb221440
Zm00001eb221450,Zm00001eb221450
Zm00001eb221460,Zm00001eb221460
Zm00001eb221470,Zm00001eb221470
Zm00001eb221480,Zm00001eb221480
Zm00001eb221490,Zm00001eb221490
Zm00001eb221500,pco126682d
Zm00001eb221510,Zm00001eb221510
Zm00001eb221520,Zm00001eb221520
Zm00001eb221530,Zm00001eb221530
Zm00001eb221540,Zm00001eb221540
Zm00001eb221550,Zm00001eb221550
Zm00001eb221560,Zm00001eb221560
Zm00001eb221570,Zm00001eb221570
Zm00001eb221580,Zm00001eb221580
Zm00001eb221590,Zm00001eb221590
Zm00001eb221600,Zm00001eb221600
Zm00001eb221610,Zm00001eb221610
Zm00001eb221620,arftf17
