"gene","raw_cutree_cluster","trend_cluster","mean_SCT_expression"
"Zm00001eb106130",5,"C5",0.17671972453021
"Zm00001eb120650",5,"C5",0.17645912397445
"Zm00001eb141210",5,"C5",0.17631308610827
"Zm00001eb300310",5,"C5",0.175973782317043
"Zm00001eb419490",5,"C5",0.175972475730714
"Zm00001eb391210",5,"C5",0.175429400426619
"Zm00001eb222610",5,"C5",0.175091720222584
"Zm00001eb030710",5,"C5",0.174889987298158
"Zm00001eb048020",5,"C5",0.174628001993077
"Zm00001eb166870",5,"C5",0.174218189272679
"Zm00001eb100720",5,"C5",0.173823152446337
"Zm00001eb036880",5,"C5",0.17333287393578
"Zm00001eb178580",5,"C5",0.17328739003736
"Zm00001eb377050",5,"C5",0.173170760070296
"Zm00001eb377300",5,"C5",0.173129988483412
"Zm00001eb173060",5,"C5",0.173129725834494
"Zm00001eb377420",5,"C5",0.17225719816533
"Zm00001eb098370",5,"C5",0.172069852879004
"Zm00001eb429610",5,"C5",0.171721344132604
"Zm00001eb073750",5,"C5",0.170388179495055
"Zm00001eb344970",5,"C5",0.170027485344955
"Zm00001eb094910",5,"C5",0.169826056552526
"Zm00001eb145870",5,"C5",0.169598260456967
"Zm00001eb051510",5,"C5",0.169320369524522
"Zm00001eb078220",5,"C5",0.169228459914046
"Zm00001eb080280",5,"C5",0.169213944371326
"Zm00001eb196710",5,"C5",0.16919011698032
"Zm00001eb020850",5,"C5",0.168399876957258
"Zm00001eb431490",5,"C5",0.168258001588907
"Zm00001eb337830",5,"C5",0.168181332538821
"Zm00001eb182130",5,"C5",0.16794003101044
"Zm00001eb002740",5,"C5",0.16767089914651
"Zm00001eb100450",5,"C5",0.167546019472302
"Zm00001eb167830",5,"C5",0.167476710126342
"Zm00001eb406320",5,"C5",0.167125360027168
"Zm00001eb364730",5,"C5",0.167062387723092
"Zm00001eb202080",5,"C5",0.166044089188408
"Zm00001eb366950",5,"C5",0.165500684794426
"Zm00001eb020870",5,"C5",0.165402270885796
"Zm00001eb253080",5,"C5",0.164642584116363
"Zm00001eb353280",5,"C5",0.164114056584203
"Zm00001eb007320",5,"C5",0.164105061214914
"Zm00001eb192590",5,"C5",0.163940679694956
"Zm00001eb045580",5,"C5",0.163774122447161
"Zm00001eb322450",5,"C5",0.163054108084289
"Zm00001eb374910",5,"C5",0.16301219759071
"Zm00001eb272170",5,"C5",0.162792213118392
"Zm00001eb344910",5,"C5",0.162738225888257
"Zm00001eb122330",5,"C5",0.162269745612514
"Zm00001eb404750",5,"C5",0.161527749054878
"Zm00001eb123190",5,"C5",0.159903168042988
"Zm00001eb410550",5,"C5",0.159832848707541
"Zm00001eb385100",5,"C5",0.15957126905599
"Zm00001eb256350",5,"C5",0.159505309205174
"Zm00001eb348450",5,"C5",0.159326808452257
"Zm00001eb338770",5,"C5",0.159217039988184
"Zm00001eb420010",5,"C5",0.158721557887618
"Zm00001eb224830",5,"C5",0.158484422346595
"Zm00001eb186440",5,"C5",0.158379651750882
"Zm00001eb131170",5,"C5",0.157907371176876
"Zm00001eb266750",5,"C5",0.157360270972987
"Zm00001eb342840",5,"C5",0.157158068060565
"Zm00001eb211910",5,"C5",0.156819562278267
"Zm00001eb324210",5,"C5",0.156661801517818
"Zm00001eb055990",5,"C5",0.156592433967511
"Zm00001eb348740",5,"C5",0.156457170843656
"Zm00001eb121490",5,"C5",0.156448119110794
"Zm00001eb130990",5,"C5",0.156345172336048
"Zm00001eb347620",5,"C5",0.15615800345277
"Zm00001eb261140",5,"C5",0.155757539591221
"Zm00001eb001270",5,"C5",0.155428172231554
"Zm00001eb249200",5,"C5",0.154543193588199
"Zm00001eb331360",5,"C5",0.153695818054505
"Zm00001eb383160",5,"C5",0.153593056524916
"Zm00001eb030260",5,"C5",0.153533698407433
"Zm00001eb142000",5,"C5",0.153176041734072
"Zm00001eb136960",5,"C5",0.152940838927987
"Zm00001eb174030",5,"C5",0.152569018604444
"Zm00001eb062880",5,"C5",0.152331320900674
"Zm00001eb033830",5,"C5",0.152023842890756
"Zm00001eb192640",5,"C5",0.151601325438612
"Zm00001eb375200",5,"C5",0.151425356711894
"Zm00001eb207720",5,"C5",0.151229009732006
"Zm00001eb196100",5,"C5",0.151050170013101
"Zm00001eb280730",5,"C5",0.150697461634286
"Zm00001eb244910",5,"C5",0.15050669225157
"Zm00001eb101080",5,"C5",0.150173424976918
"Zm00001eb315650",5,"C5",0.149721881494977
"Zm00001eb322390",5,"C5",0.149657895842362
"Zm00001eb007670",5,"C5",0.14913142751485
"Zm00001eb379260",5,"C5",0.148844077166632
"Zm00001eb070980",5,"C5",0.148812889515437
"Zm00001eb424850",5,"C5",0.14846633239075
"Zm00001eb023690",5,"C5",0.148340687999876
"Zm00001eb323140",5,"C5",0.148216796156763
"Zm00001eb337970",5,"C5",0.148185922899832
"Zm00001eb243510",5,"C5",0.148167086406543
"Zm00001eb406480",5,"C5",0.147803529090836
"Zm00001eb346760",5,"C5",0.147428938479424
"Zm00001eb205050",5,"C5",0.147361227785439
"Zm00001eb072360",5,"C5",0.147064113429559
"Zm00001eb313950",5,"C5",0.146713609569653
"Zm00001eb245310",5,"C5",0.146707598679
"Zm00001eb242410",5,"C5",0.146404855428495
"Zm00001eb306980",5,"C5",0.145996044051898
"Zm00001eb118810",5,"C5",0.145929427276813
"Zm00001eb208350",5,"C5",0.145521972689661
"Zm00001eb044820",5,"C5",0.145462876847079
"Zm00001eb045640",5,"C5",0.145255197825871
"Zm00001eb400670",5,"C5",0.144996423377619
"Zm00001eb365530",5,"C5",0.144692658084389
"Zm00001eb123160",5,"C5",0.144285710984291
"Zm00001eb300730",5,"C5",0.144206878299469
"Zm00001eb398220",5,"C5",0.144204852588369
"Zm00001eb015730",5,"C5",0.143813926603205
"Zm00001eb156700",5,"C5",0.143548747909947
"Zm00001eb363940",5,"C5",0.143376715341273
"Zm00001eb319000",5,"C5",0.143056934226989
"Zm00001eb002090",5,"C5",0.143031439324425
"Zm00001eb313960",5,"C5",0.142898182754408
"Zm00001eb167290",5,"C5",0.142831501312592
"Zm00001eb287250",5,"C5",0.14271235288123
"Zm00001eb308690",5,"C5",0.14263512099985
"Zm00001eb006470",5,"C5",0.142558090126262
"Zm00001eb426050",5,"C5",0.142279522469807
"Zm00001eb022940",5,"C5",0.141552676587803
"Zm00001eb151300",5,"C5",0.141502991222545
"Zm00001eb249390",5,"C5",0.141280712633243
"Zm00001eb011430",5,"C5",0.141137600579003
"Zm00001eb279330",5,"C5",0.140144313858458
"Zm00001eb110390",5,"C5",0.140037004840248
"Zm00001eb113310",5,"C5",0.140020359719589
"Zm00001eb022570",5,"C5",0.139939492114997
"Zm00001eb252250",5,"C5",0.139918454085686
"Zm00001eb148780",5,"C5",0.139665258773922
"Zm00001eb068160",5,"C5",0.13960321504831
"Zm00001eb243690",5,"C5",0.139455390074571
"Zm00001eb369700",5,"C5",0.138914091059419
"Zm00001eb062130",5,"C5",0.138503831975569
"Zm00001eb330030",5,"C5",0.138497461387368
"Zm00001eb294860",5,"C5",0.138365675069751
"Zm00001eb169960",5,"C5",0.13803593184703
"Zm00001eb391740",5,"C5",0.137826138705614
"Zm00001eb331000",5,"C5",0.137484512950994
"Zm00001eb148220",5,"C5",0.1371588552076
"Zm00001eb274280",5,"C5",0.136641080592102
"Zm00001eb394030",5,"C5",0.136346341613085
"Zm00001eb293110",5,"C5",0.136328791580339
"Zm00001eb402640",5,"C5",0.136075642884098
"Zm00001eb336810",5,"C5",0.135990221548227
"Zm00001eb345770",5,"C5",0.135965003686363
"Zm00001eb295960",5,"C5",0.135713945766662
"Zm00001eb330740",5,"C5",0.13548792741784
"Zm00001eb126370",5,"C5",0.135169970362088
"Zm00001eb227380",5,"C5",0.135065837629081
"Zm00001eb395080",5,"C5",0.135065304522363
"Zm00001eb158740",5,"C5",0.13468448498753
"Zm00001eb183860",5,"C5",0.133879943095045
"Zm00001eb110980",5,"C5",0.133845122627383
"Zm00001eb275090",5,"C5",0.133714961385048
"Zm00001eb103250",5,"C5",0.133471602840292
"Zm00001eb267290",5,"C5",0.133448392781299
"Zm00001eb037890",5,"C5",0.133281359221901
"Zm00001eb064450",5,"C5",0.133015823839342
"Zm00001eb127640",5,"C5",0.132995439985289
"Zm00001eb185330",5,"C5",0.132909103928932
"Zm00001eb015990",5,"C5",0.132840206407048
"Zm00001eb043650",5,"C5",0.132469449334938
"Zm00001eb331930",5,"C5",0.132429806683818
"Zm00001eb402340",5,"C5",0.13234334035578
"Zm00001eb035230",5,"C5",0.132084493325963
"Zm00001eb250180",5,"C5",0.131776434445915
"Zm00001eb360960",5,"C5",0.131691285864745
"Zm00001eb202440",5,"C5",0.131642943723865
"Zm00001eb283130",5,"C5",0.131635909598571
"Zm00001eb311900",5,"C5",0.131624655117131
"Zm00001eb346400",5,"C5",0.131481023852762
"Zm00001eb225200",5,"C5",0.131473548307172
"Zm00001eb355420",5,"C5",0.131463684377456
"Zm00001eb117600",5,"C5",0.131334168508825
"Zm00001eb272880",5,"C5",0.130812155626416
"Zm00001eb128000",5,"C5",0.130587676758543
"Zm00001eb252120",5,"C5",0.130310338766273
"Zm00001eb241390",5,"C5",0.129730070799866
"Zm00001eb430800",5,"C5",0.129606635012895
"Zm00001eb270990",5,"C5",0.129566237273536
"Zm00001eb360180",5,"C5",0.129521259780781
"Zm00001eb424350",5,"C5",0.129013822898062
"Zm00001eb336820",5,"C5",0.128705680218088
"Zm00001eb343490",5,"C5",0.12811272097928
"Zm00001eb213200",5,"C5",0.128070091915812
"Zm00001eb321220",5,"C5",0.127906649720192
"Zm00001eb114050",5,"C5",0.127849282449442
"Zm00001eb350690",5,"C5",0.127819157209123
"Zm00001eb142250",5,"C5",0.127537062927504
"Zm00001eb103190",5,"C5",0.127383007347074
"Zm00001eb093510",5,"C5",0.127286201872889
"Zm00001eb207300",5,"C5",0.126862398603021
"Zm00001eb136460",5,"C5",0.126776119852388
"Zm00001eb355050",5,"C5",0.126584326744459
"Zm00001eb289270",5,"C5",0.126371900975355
"Zm00001eb405560",5,"C5",0.126171479954617
"Zm00001eb104660",5,"C5",0.125937727201479
"Zm00001eb428540",5,"C5",0.125689138214834
"Zm00001eb314350",5,"C5",0.125658418186701
"Zm00001eb028690",5,"C5",0.125521592628195
"Zm00001eb392700",5,"C5",0.125248457012302
"Zm00001eb160470",5,"C5",0.125076752165398
"Zm00001eb251380",5,"C5",0.125032859447503
"Zm00001eb255140",5,"C5",0.12472217233243
"Zm00001eb056790",5,"C5",0.124575467430655
"Zm00001eb335710",5,"C5",0.124082195922767
"Zm00001eb390830",5,"C5",0.123774813480458
"Zm00001eb107170",5,"C5",0.123718395118731
"Zm00001eb252620",5,"C5",0.123674303095255
"Zm00001eb140620",5,"C5",0.123031171753096
"Zm00001eb324160",5,"C5",0.122984425745756
"Zm00001eb218620",5,"C5",0.122720003538117
"Zm00001eb403130",5,"C5",0.122309782470403
"Zm00001eb056900",5,"C5",0.122221874188599
"Zm00001eb052300",5,"C5",0.122196954926842
"Zm00001eb249230",5,"C5",0.122174322821554
"Zm00001eb222430",5,"C5",0.122151071831961
"Zm00001eb332700",5,"C5",0.121959066698752
"Zm00001eb151250",5,"C5",0.121859611588265
"Zm00001eb358860",5,"C5",0.121782904372066
"Zm00001eb258270",5,"C5",0.12156145706938
"Zm00001eb091420",5,"C5",0.121509932702561
"Zm00001eb254050",5,"C5",0.121374908689736
"Zm00001eb430930",5,"C5",0.121114756400515
"Zm00001eb373580",5,"C5",0.120845173028408
"Zm00001eb042260",5,"C5",0.120771995961047
"Zm00001eb284290",5,"C5",0.120585051256615
"Zm00001eb145550",5,"C5",0.120315075779464
"Zm00001eb219200",5,"C5",0.120192678072186
"Zm00001eb042570",5,"C5",0.120087093955836
"Zm00001eb187170",5,"C5",0.120071376104622
"Zm00001eb301380",5,"C5",0.120002531852174
"Zm00001eb260460",5,"C5",0.1199995843502
"Zm00001eb181550",5,"C5",0.119702055275361
"Zm00001eb288800",5,"C5",0.119683005263657
"Zm00001eb144580",5,"C5",0.11956365520377
"Zm00001eb215900",5,"C5",0.119475229906545
"Zm00001eb168730",5,"C5",0.11922026532265
"Zm00001eb375840",5,"C5",0.119214644618768
"Zm00001eb039020",5,"C5",0.119131254261722
"Zm00001eb396450",5,"C5",0.118806376695834
"Zm00001eb350830",5,"C5",0.118720821667282
"Zm00001eb369520",5,"C5",0.118621381096533
"Zm00001eb186170",5,"C5",0.118598342777385
"Zm00001eb118020",5,"C5",0.11809006999266
"Zm00001eb058460",5,"C5",0.117587221424473
"Zm00001eb303290",5,"C5",0.117353564368287
"Zm00001eb125220",5,"C5",0.116411031693988
"Zm00001eb312350",5,"C5",0.116332208113255
"Zm00001eb353030",5,"C5",0.116319463367341
"Zm00001eb009660",5,"C5",0.116106153662335
"Zm00001eb128300",5,"C5",0.11583233887963
"Zm00001eb148440",5,"C5",0.115677877303542
"Zm00001eb212510",5,"C5",0.115606407527048
"Zm00001eb156740",5,"C5",0.115476712040497
"Zm00001eb152830",5,"C5",0.115104395507939
"Zm00001eb084420",5,"C5",0.115000740470608
"Zm00001eb090910",5,"C5",0.114987872986406
"Zm00001eb396490",5,"C5",0.114959688152999
"Zm00001eb402560",5,"C5",0.114720207963038
"Zm00001eb246120",5,"C5",0.114649542911584
"Zm00001eb053830",5,"C5",0.114485737586705
"Zm00001eb035960",5,"C5",0.114105660762419
"Zm00001eb353760",5,"C5",0.114061800495314
"Zm00001eb350430",5,"C5",0.113880533085246
"Zm00001eb284070",5,"C5",0.113577273897334
"Zm00001eb075310",5,"C5",0.113423679339425
"Zm00001eb129100",5,"C5",0.113236793023903
"Zm00001eb393300",5,"C5",0.113040764190746
"Zm00001eb403160",5,"C5",0.113039020801023
"Zm00001eb145970",5,"C5",0.112729758775457
"Zm00001eb280700",5,"C5",0.112207954189301
"Zm00001eb224730",5,"C5",0.112132823558704
"Zm00001eb015800",5,"C5",0.111703841102161
"Zm00001eb374580",5,"C5",0.111586178334891
"Zm00001eb346980",5,"C5",0.111303645745588
"Zm00001eb119400",5,"C5",0.111094436903013
"Zm00001eb215380",5,"C5",0.111022405155602
"Zm00001eb324640",5,"C5",0.110487772867211
"Zm00001eb075170",5,"C5",0.11034824492219
"Zm00001eb104430",5,"C5",0.110288039815493
"Zm00001eb108890",5,"C5",0.110150246377403
"Zm00001eb016250",5,"C5",0.110095400345309
"Zm00001eb431200",5,"C5",0.110071762279055
"Zm00001eb069500",5,"C5",0.109803072807685
"Zm00001eb357160",5,"C5",0.109450026510067
"Zm00001eb070940",5,"C5",0.109351043602974
"Zm00001eb154570",5,"C5",0.10850094561051
"Zm00001eb251960",5,"C5",0.108473856869919
"Zm00001eb365560",5,"C5",0.108453714812297
"Zm00001eb385210",5,"C5",0.107980275874893
"Zm00001eb192660",5,"C5",0.107810506220742
"Zm00001eb226390",5,"C5",0.107663898311624
"Zm00001eb323920",5,"C5",0.107450346302876
"Zm00001eb434170",5,"C5",0.107407564642725
"Zm00001eb074870",5,"C5",0.107050931453021
"Zm00001eb381520",5,"C5",0.106914614197082
"Zm00001eb102260",5,"C5",0.106776517497123
"Zm00001eb366380",5,"C5",0.106674388010139
"Zm00001eb148130",5,"C5",0.106643804496477
"Zm00001eb280410",5,"C5",0.106526318714437
"Zm00001eb428010",5,"C5",0.106388991063811
"Zm00001eb263160",5,"C5",0.106204150041568
"Zm00001eb373600",5,"C5",0.105990855512133
"Zm00001eb252890",5,"C5",0.1059849227446
"Zm00001eb072220",5,"C5",0.105939805372394
"Zm00001eb419790",5,"C5",0.105631034450857
"Zm00001eb359600",5,"C5",0.105498964624515
"Zm00001eb249690",5,"C5",0.105335922578393
"Zm00001eb103730",5,"C5",0.105268302418937
"Zm00001eb415640",5,"C5",0.105066873448611
"Zm00001eb022650",5,"C5",0.105035723478267
"Zm00001eb351670",5,"C5",0.105014806018167
"Zm00001eb013610",5,"C5",0.104942307411949
"Zm00001eb411260",5,"C5",0.103804067032655
"Zm00001eb010110",5,"C5",0.103689551219459
"Zm00001eb125590",7,"C6",4.01944382367027
"Zm00001eb170040",7,"C6",3.17687039930559
"Zm00001eb032290",7,"C6",3.05670043086762
"Zm00001eb393120",7,"C6",2.68879057809931
"Zm00001eb134340",7,"C6",2.68537543266478
"Zm00001eb316520",7,"C6",2.61205658555754
"Zm00001eb169520",7,"C6",2.5745798106926
"Zm00001eb252870",7,"C6",2.54204820401874
"Zm00001eb411380",7,"C6",2.5134447389263
"Zm00001eb303500",7,"C6",2.47872073382736
"Zm00001eb173410",7,"C6",2.47364261379342
"Zm00001eb247590",7,"C6",2.45028630767912
"Zm00001eb370330",7,"C6",2.41380647124391
"Zm00001eb260710",7,"C6",2.36826651199076
"Zm00001eb165580",7,"C6",2.30925075652006
"Zm00001eb377870",7,"C6",2.27999335431128
"Zm00001eb194190",7,"C6",2.26327640285639
"Zm00001eb045790",7,"C6",2.2305503072277
"Zm00001eb038370",7,"C6",2.19870895590823
"Zm00001eb356000",7,"C6",2.17044479243161
"Zm00001eb356280",7,"C6",2.14386680922373
"Zm00001eb233070",7,"C6",2.11015744297576
"Zm00001eb356050",7,"C6",2.06958925733257
"Zm00001eb165560",7,"C6",2.04086351773843
"Zm00001eb290920",7,"C6",1.98568778137732
"Zm00001eb425810",7,"C6",1.9615135547828
"Zm00001eb101770",7,"C6",1.91282410056293
"Zm00001eb144240",7,"C6",1.90551700786509
"Zm00001eb376740",7,"C6",1.90469120351681
"Zm00001eb124410",7,"C6",1.89894493719601
"Zm00001eb343030",7,"C6",1.86007713689614
"Zm00001eb211740",7,"C6",1.85278991147178
"Zm00001eb256020",7,"C6",1.84601374895714
"Zm00001eb417370",7,"C6",1.83107178507017
"Zm00001eb062180",7,"C6",1.798292406243
"Zm00001eb224900",7,"C6",1.79418218455908
"Zm00001eb082670",7,"C6",1.79326077983985
"Zm00001eb302140",7,"C6",1.78224233274403
"Zm00001eb080570",7,"C6",1.77280781540433
"Zm00001eb413630",7,"C6",1.75205620281915
"Zm00001eb320800",7,"C6",1.74026694797967
"Zm00001eb303030",7,"C6",1.72575235974728
"Zm00001eb375040",7,"C6",1.70029780629041
"Zm00001eb294120",7,"C6",1.67398281099147
"Zm00001eb062600",7,"C6",1.66193732489983
"Zm00001eb357670",7,"C6",1.634711831047
"Zm00001eb352350",7,"C6",1.63147360744186
"Zm00001eb320890",7,"C6",1.61864650729211
"Zm00001eb374090",7,"C6",1.61341260971563
"Zm00001eb206930",7,"C6",1.61145445897221
"Zm00001eb049960",7,"C6",1.60786877558549
"Zm00001eb165620",7,"C6",1.59652034659871
"Zm00001eb095230",7,"C6",1.58856650638841
"Zm00001eb306380",7,"C6",1.56930142347325
"Zm00001eb288340",7,"C6",1.56598270630973
"Zm00001eb365410",7,"C6",1.5578533065479
"Zm00001eb385040",7,"C6",1.55510313434112
"Zm00001eb219270",7,"C6",1.51901347128525
"Zm00001eb257670",7,"C6",1.51287159266677
"Zm00001eb012580",7,"C6",1.51144062478331
"Zm00001eb140360",7,"C6",1.50225024898684
"Zm00001eb032340",7,"C6",1.49078891568022
"Zm00001eb149860",7,"C6",1.48666685783277
"Zm00001eb370910",7,"C6",1.4735714018318
"Zm00001eb061560",7,"C6",1.46924088798728
"Zm00001eb365200",7,"C6",1.469221924252
"Zm00001eb424290",7,"C6",1.46654983699218
"Zm00001eb091780",7,"C6",1.44099320730442
"Zm00001eb103260",7,"C6",1.44093007664241
"Zm00001eb355680",7,"C6",1.43759562717125
"Zm00001eb228910",7,"C6",1.43681447871198
"Zm00001eb349110",7,"C6",1.43645665264075
"Zm00001eb356460",7,"C6",1.41919272122783
"Zm00001eb064120",7,"C6",1.41824535986944
"Zm00001eb268360",7,"C6",1.41703385750761
"Zm00001eb078460",7,"C6",1.41536952744784
"Zm00001eb260600",7,"C6",1.41101117548121
"Zm00001eb063710",7,"C6",1.40932823581297
"Zm00001eb289460",7,"C6",1.40071331474956
"Zm00001eb348240",7,"C6",1.39724389040124
"Zm00001eb091920",7,"C6",1.38389050696856
"Zm00001eb375180",7,"C6",1.3781243735072
"Zm00001eb149640",7,"C6",1.36995800478543
"Zm00001eb195060",7,"C6",1.3692266537688
"Zm00001eb430730",7,"C6",1.35654568577172
"Zm00001eb076120",7,"C6",1.35322962448831
"Zm00001eb283340",7,"C6",1.35291052105987
"Zm00001eb054230",7,"C6",1.35158403526454
"Zm00001eb419190",7,"C6",1.33314524576458
"Zm00001eb243140",7,"C6",1.33156856448226
"Zm00001eb038510",7,"C6",1.32625045034689
"Zm00001eb323110",7,"C6",1.32362493728491
"Zm00001eb359540",7,"C6",1.31967906739025
"Zm00001eb128040",7,"C6",1.315955202844
"Zm00001eb240700",7,"C6",1.31170073244295
"Zm00001eb267140",7,"C6",1.31065365610924
"Zm00001eb032380",7,"C6",1.31045045096824
"Zm00001eb267260",7,"C6",1.30046683516504
"Zm00001eb133450",7,"C6",1.30045555509294
"Zm00001eb267650",7,"C6",1.29862751169293
"Zm00001eb378030",7,"C6",1.29079740978091
"Zm00001eb277330",7,"C6",1.28954235536743
"Zm00001eb389310",7,"C6",1.28928132543345
"Zm00001eb410350",7,"C6",1.286723767192
"Zm00001eb283870",7,"C6",1.26897223733676
"Zm00001eb321910",7,"C6",1.26284378218835
"Zm00001eb316630",7,"C6",1.26005062467268
"Zm00001eb018690",7,"C6",1.25333935834559
"Zm00001eb165590",7,"C6",1.24962568185508
"Zm00001eb415460",7,"C6",1.24515448848516
"Zm00001eb330380",7,"C6",1.24461509427005
"Zm00001eb282590",7,"C6",1.24439887542843
"Zm00001eb117430",7,"C6",1.24417509033104
"Zm00001eb289210",7,"C6",1.24366325527992
"Zm00001eb345550",7,"C6",1.22890686301516
"Zm00001eb139860",7,"C6",1.22814094724804
"Zm00001eb044740",7,"C6",1.21174969442698
"Zm00001eb368990",7,"C6",1.21108460556241
"Zm00001eb358050",7,"C6",1.19977947772441
"Zm00001eb150420",7,"C6",1.18231187666572
"Zm00001eb216260",7,"C6",1.18049608659696
"Zm00001eb361610",7,"C6",1.17764509287085
"Zm00001eb098990",7,"C6",1.17372567180632
"Zm00001eb018980",7,"C6",1.17366826565337
"Zm00001eb220790",7,"C6",1.17204612351448
"Zm00001eb171230",7,"C6",1.16972027998231
"Zm00001eb160620",7,"C6",1.16478372576315
"Zm00001eb242260",7,"C6",1.16405478347846
"Zm00001eb131360",7,"C6",1.16033688156498
"Zm00001eb161770",7,"C6",1.15785707765462
"Zm00001eb318350",7,"C6",1.1578229470798
"Zm00001eb212550",7,"C6",1.13764135204633
"Zm00001eb330190",7,"C6",1.13665036115681
"Zm00001eb266910",7,"C6",1.13634227273982
"Zm00001eb419550",7,"C6",1.13409453654838
"Zm00001eb054980",7,"C6",1.13019620384009
"Zm00001eb249220",7,"C6",1.11890509116199
"rrn26-XLOC-043610",7,"C6",1.1170339310555
"Zm00001eb195780",7,"C6",1.1108240138335
"Zm00001eb271480",7,"C6",1.10964491345115
"Zm00001eb323510",7,"C6",1.10962888526828
"Zm00001eb206230",7,"C6",1.10937280542331
"Zm00001eb141930",7,"C6",1.10934786845596
"Zm00001eb006770",7,"C6",1.10777177868898
"Zm00001eb007730",7,"C6",1.10698164744853
"Zm00001eb327800",7,"C6",1.10188539092666
"Zm00001eb369310",7,"C6",1.09634506043394
"Zm00001eb397580",7,"C6",1.09457502653327
"Zm00001eb057810",7,"C6",1.09100592198677
"Zm00001eb150560",7,"C6",1.085427382442
"Zm00001eb136880",7,"C6",1.08146033963297
"Zm00001eb127770",7,"C6",1.08041070907468
"Zm00001eb126900",7,"C6",1.07768070223328
"Zm00001eb162930",7,"C6",1.07760185268627
"Zm00001eb164780",7,"C6",1.07231917511539
"Zm00001eb378500",7,"C6",1.06139977055801
"Zm00001eb176210",7,"C6",1.05627730303909
"Zm00001eb395850",7,"C6",1.05519025512538
"Zm00001eb287610",7,"C6",1.04466200390469
"Zm00001eb053260",7,"C6",1.02303258871538
"Zm00001eb369150",7,"C6",1.01935077749871
"Zm00001eb217020",7,"C6",1.01322996325134
"Zm00001eb228920",7,"C6",1.01276004982465
"Zm00001eb256150",7,"C6",1.00834654106176
"Zm00001eb040890",7,"C6",1.00419840551846
"Zm00001eb368480",7,"C6",1.00366623415651
"Zm00001eb322290",7,"C6",1.00327884657689
"Zm00001eb255960",7,"C6",1.00297209764994
"Zm00001eb322580",7,"C6",1.00281146559401
"Zm00001eb325840",7,"C6",0.994847144942398
"Zm00001eb068780",7,"C6",0.988993518498189
"Zm00001eb312080",7,"C6",0.986809686295224
"Zm00001eb409450",7,"C6",0.986271419406539
"Zm00001eb340890",7,"C6",0.985942960877884
