"gene","total_umi","detected_spots","pass_minimum_100_reads"
"Zm00001eb157800",3490,2588,TRUE
"Zm00001eb119420",423,403,TRUE
"Zm00001eb120330",11658,7252,TRUE
"Zm00001eb144480",4371,3639,TRUE
"Zm00001eb161410",0,0,FALSE
"Zm00001eb149880",4705,3861,TRUE
"Zm00001eb134680",56,55,FALSE
"Zm00001eb153490",17673,9686,TRUE
"Zm00001eb153780",3789,3216,TRUE
"Zm00001eb123010",0,0,FALSE
"Zm00001eb150800",154,150,TRUE
"Zm00001eb118650",18002,10403,TRUE
"Zm00001eb129650",3,3,FALSE
"Zm00001eb147310",6953,5253,TRUE
"Zm00001eb159090",1134,1004,TRUE
"Zm00001eb130300",2276,2025,TRUE
"Zm00001eb134990",11730,7229,TRUE
"Zm00001eb164030",29062,12697,TRUE
"Zm00001eb136220",944,866,TRUE
"Zm00001eb137300",702,653,TRUE
"Zm00001eb121710",78,77,FALSE
"Zm00001eb135410",12,12,FALSE
"Zm00001eb129710",13966,8784,TRUE
"Zm00001eb153650",5211,4372,TRUE
"Zm00001eb153410",6,6,FALSE
"Zm00001eb130940",10305,5620,TRUE
"Zm00001eb118850",13301,7780,TRUE
"Zm00001eb128630",0,0,FALSE
"Zm00001eb157850",69360,17139,TRUE
"Zm00001eb125360",17522,9497,TRUE
"Zm00001eb141500",243,79,TRUE
"Zm00001eb159930",9,9,FALSE
"Zm00001eb154440",3990,3335,TRUE
"Zm00001eb157250",104,103,TRUE
"Zm00001eb159340",155,147,TRUE
"Zm00001eb119030",6056,4666,TRUE
"Zm00001eb148390",2,2,FALSE
"Zm00001eb158620",34,32,FALSE
"Zm00001eb154600",3371,2855,TRUE
"Zm00001eb120690",0,0,FALSE
"Zm00001eb146590",0,0,FALSE
"Zm00001eb156320",13695,8840,TRUE
"Zm00001eb161840",1,1,FALSE
"Zm00001eb144120",1865,1680,TRUE
"Zm00001eb142450",1141,976,TRUE
"Zm00001eb140050",883,829,TRUE
"Zm00001eb126000",2,2,FALSE
"Zm00001eb145220",2,2,FALSE
"Zm00001eb148440",2451,1934,TRUE
"Zm00001eb142950",12326,8215,TRUE
"Zm00001eb128000",4918,3727,TRUE
"Zm00001eb128020",18696,10559,TRUE
"Zm00001eb135270",17,17,FALSE
"Zm00001eb163670",0,0,FALSE
"Zm00001eb125450",7906,5918,TRUE
"Zm00001eb159010",16641,9386,TRUE
"Zm00001eb134890",6174,3786,TRUE
"Zm00001eb124600",0,0,FALSE
"Zm00001eb150080",0,0,FALSE
"Zm00001eb150620",5045,4198,TRUE
"Zm00001eb139790",10517,6522,TRUE
"Zm00001eb160920",8,8,FALSE
"Zm00001eb137150",17025,9998,TRUE
"Zm00001eb131380",0,0,FALSE
"Zm00001eb122400",0,0,FALSE
"Zm00001eb131200",582,561,TRUE
"Zm00001eb135700",2528,2183,TRUE
"Zm00001eb164160",0,0,FALSE
"Zm00001eb141770",20,20,FALSE
"Zm00001eb156700",4237,3589,TRUE
"Zm00001eb132960",10855,7499,TRUE
"Zm00001eb138100",8566,6169,TRUE
"Zm00001eb155940",4381,3609,TRUE
"Zm00001eb120840",529,503,TRUE
"Zm00001eb145370",10853,7063,TRUE
"Zm00001eb157190",9762,6811,TRUE
"Zm00001eb123580",6,6,FALSE
"Zm00001eb121220",26,26,FALSE
"Zm00001eb141340",1,1,FALSE
"Zm00001eb141080",3561,1582,TRUE
"Zm00001eb142810",6866,5130,TRUE
"Zm00001eb130610",10259,6426,TRUE
"Zm00001eb151070",13270,8189,TRUE
"Zm00001eb160150",0,0,FALSE
"Zm00001eb143670",5110,4234,TRUE
"Zm00001eb154020",38,38,FALSE
"Zm00001eb158480",20,19,FALSE
"Zm00001eb158000",5,5,FALSE
"Zm00001eb156160",1,1,FALSE
"Zm00001eb124370",234,224,TRUE
"Zm00001eb123980",0,0,FALSE
"Zm00001eb153940",56826,15777,TRUE
"Zm00001eb163800",26448,12369,TRUE
"Zm00001eb149770",0,0,FALSE
"Zm00001eb157730",751,725,TRUE
"Zm00001eb123870",3,3,FALSE
"Zm00001eb146500",11855,8028,TRUE
"Zm00001eb153790",8246,6037,TRUE
"Zm00001eb148990",10,10,FALSE
"Zm00001eb126110",0,0,FALSE
"Zm00001eb149150",1,1,FALSE
"Zm00001eb148260",453,406,TRUE
"Zm00001eb160710",3735,3205,TRUE
"Zm00001eb124550",119,119,TRUE
"Zm00001eb140790",5442,4413,TRUE
"Zm00001eb120010",14727,8646,TRUE
"Zm00001eb122030",6640,5026,TRUE
"Zm00001eb135130",3092,2655,TRUE
"Zm00001eb151700",0,0,FALSE
"Zm00001eb153120",19,19,FALSE
"Zm00001eb160550",6397,4184,TRUE
"Zm00001eb140250",2,2,FALSE
"Zm00001eb129410",0,0,FALSE
"Zm00001eb144880",13008,8363,TRUE
"Zm00001eb156150",44623,14021,TRUE
"Zm00001eb123840",0,0,FALSE
"Zm00001eb119500",3399,2875,TRUE
"Zm00001eb152940",5831,4575,TRUE
"Zm00001eb155190",1,1,FALSE
"Zm00001eb124030",8,8,FALSE
"Zm00001eb148630",117,112,TRUE
"Zm00001eb147850",196,181,TRUE
"Zm00001eb147000",0,0,FALSE
"Zm00001eb135520",9903,7120,TRUE
"Zm00001eb129880",0,0,FALSE
"Zm00001eb131020",26843,10341,TRUE
"Zm00001eb130990",5912,4703,TRUE
"Zm00001eb141460",1197,1126,TRUE
"Zm00001eb121520",7443,5514,TRUE
"Zm00001eb158250",1,1,FALSE
"Zm00001eb162180",787,746,TRUE
"Zm00001eb161090",142,137,TRUE
"Zm00001eb118990",939,847,TRUE
"Zm00001eb122740",7287,5636,TRUE
"Zm00001eb126900",100394,17141,TRUE
"Zm00001eb119250",2390,1831,TRUE
"Zm00001eb123190",4847,3986,TRUE
"Zm00001eb164210",158,153,TRUE
"Zm00001eb145860",55,52,FALSE
"Zm00001eb160570",0,0,FALSE
"Zm00001eb137890",9543,6931,TRUE
"Zm00001eb160640",3644,3042,TRUE
"Zm00001eb146300",0,0,FALSE
"Zm00001eb138600",34929,12385,TRUE
"Zm00001eb129860",3651,3173,TRUE
"Zm00001eb123540",29020,11733,TRUE
"Zm00001eb124490",2,2,FALSE
"Zm00001eb149600",9,9,FALSE
"Zm00001eb130740",263,249,TRUE
"Zm00001eb131600",7257,5476,TRUE
"Zm00001eb132880",30537,13470,TRUE
"Zm00001eb139810",0,0,FALSE
"Zm00001eb151460",156,155,TRUE
"Zm00001eb147550",16462,8025,TRUE
"Zm00001eb150140",1268,1184,TRUE
"Zm00001eb136270",73,68,FALSE
"Zm00001eb128760",151,142,TRUE
"Zm00001eb129760",209,208,TRUE
"Zm00001eb128130",50398,16003,TRUE
"Zm00001eb136500",24342,9534,TRUE
"Zm00001eb145430",5739,4708,TRUE
"Zm00001eb119200",784,627,TRUE
"Zm00001eb133450",75347,17642,TRUE
"Zm00001eb142680",0,0,FALSE
"Zm00001eb152530",15022,8791,TRUE
"Zm00001eb133190",0,0,FALSE
"Zm00001eb126070",14251,8488,TRUE
"Zm00001eb162050",4,4,FALSE
"Zm00001eb125610",0,0,FALSE
"Zm00001eb121460",1204,1120,TRUE
"Zm00001eb132950",0,0,FALSE
"Zm00001eb137180",2065,1844,TRUE
"Zm00001eb144360",2538,2285,TRUE
"Zm00001eb143090",1,1,FALSE
"Zm00001eb155290",0,0,FALSE
"Zm00001eb145550",3443,2957,TRUE
"Zm00001eb158400",0,0,FALSE
"Zm00001eb134030",0,0,FALSE
"Zm00001eb156500",51523,16088,TRUE
"Zm00001eb149870",4,4,FALSE
"Zm00001eb145840",342,324,TRUE
"Zm00001eb138960",10,10,FALSE
"Zm00001eb146000",49,48,FALSE
"Zm00001eb125150",8808,6125,TRUE
"Zm00001eb156720",0,0,FALSE
"Zm00001eb136910",6,6,FALSE
"Zm00001eb132660",6572,5134,TRUE
"Zm00001eb123900",0,0,FALSE
"Zm00001eb137270",0,0,FALSE
"Zm00001eb159150",1096,1022,TRUE
"Zm00001eb138210",10520,7325,TRUE
"Zm00001eb126620",960,922,TRUE
"Zm00001eb120240",395,370,TRUE
"Zm00001eb130810",16968,9202,TRUE
"Zm00001eb156760",47,47,FALSE
"Zm00001eb154390",1934,1393,TRUE
"Zm00001eb150530",37649,13882,TRUE
"Zm00001eb133960",6,6,FALSE
"Zm00001eb138310",223,207,TRUE
"Zm00001eb149500",1465,1283,TRUE
"Zm00001eb134040",1,1,FALSE
"Zm00001eb136930",0,0,FALSE
"Zm00001eb146900",0,0,FALSE
"Zm00001eb143570",2295,1776,TRUE
"Zm00001eb126230",1119,1050,TRUE
"Zm00001eb158270",41534,15260,TRUE
"Zm00001eb125000",3,3,FALSE
"Zm00001eb131190",7693,5486,TRUE
"Zm00001eb145150",3190,2357,TRUE
"Zm00001eb129530",0,0,FALSE
"Zm00001eb119810",385,357,TRUE
"Zm00001eb135940",442,402,TRUE
"Zm00001eb150420",64691,17200,TRUE
"Zm00001eb136200",6686,5103,TRUE
"Zm00001eb132790",20,20,FALSE
"Zm00001eb122810",11270,6900,TRUE
"Zm00001eb144440",1179,930,TRUE
"Zm00001eb137710",11187,7773,TRUE
"Zm00001eb139840",4816,4029,TRUE
"Zm00001eb129690",60,55,FALSE
"Zm00001eb123430",2862,2532,TRUE
"Zm00001eb152050",13609,8762,TRUE
"Zm00001eb154300",4780,3560,TRUE
"Zm00001eb130310",0,0,FALSE
"Zm00001eb127550",18641,10685,TRUE
"Zm00001eb160960",0,0,FALSE
"Zm00001eb159690",62,61,FALSE
"Zm00001eb126220",0,0,FALSE
"Zm00001eb131330",0,0,FALSE
"Zm00001eb131090",2658,1904,TRUE
"Zm00001eb131390",1,1,FALSE
"Zm00001eb140910",414,391,TRUE
"Zm00001eb122940",0,0,FALSE
"Zm00001eb119690",19383,10679,TRUE
"Zm00001eb157050",43,41,FALSE
"Zm00001eb158450",0,0,FALSE
"Zm00001eb122240",336,323,TRUE
"Zm00001eb127820",22,21,FALSE
"Zm00001eb153010",50500,14633,TRUE
"Zm00001eb156050",98,91,FALSE
"Zm00001eb131170",5203,4151,TRUE
"Zm00001eb163840",30,29,FALSE
"Zm00001eb121770",151,149,TRUE
"Zm00001eb137820",10681,7544,TRUE
"Zm00001eb128450",5,5,FALSE
"Zm00001eb145720",3087,2562,TRUE
"Zm00001eb119860",4,4,FALSE
"Zm00001eb136700",44,44,FALSE
"Zm00001eb152090",3384,2928,TRUE
"Zm00001eb137370",5613,3023,TRUE
"Zm00001eb154050",5822,4743,TRUE
"Zm00001eb144250",57384,16115,TRUE
"Zm00001eb141750",0,0,FALSE
"Zm00001eb151270",430,393,TRUE
"Zm00001eb119260",113130,18407,TRUE
"Zm00001eb146820",1,1,FALSE
"Zm00001eb121100",4295,3522,TRUE
"Zm00001eb155090",1,1,FALSE
"Zm00001eb131670",0,0,FALSE
"Zm00001eb133820",9,9,FALSE
"Zm00001eb136290",1,1,FALSE
"Zm00001eb129560",120,119,TRUE
"Zm00001eb145350",15,15,FALSE
"Zm00001eb156940",0,0,FALSE
"Zm00001eb157520",1762,1595,TRUE
"Zm00001eb132010",510,497,TRUE
"Zm00001eb139250",28127,11187,TRUE
"Zm00001eb120970",13827,8823,TRUE
"Zm00001eb146760",20108,11236,TRUE
"Zm00001eb163890",92,91,FALSE
"Zm00001eb132970",701,639,TRUE
"Zm00001eb148270",1368,937,TRUE
"Zm00001eb131800",0,0,FALSE
"Zm00001eb145190",0,0,FALSE
"Zm00001eb155420",4781,3947,TRUE
"Zm00001eb155680",4757,2340,TRUE
"Zm00001eb119940",2836,2395,TRUE
"Zm00001eb159660",16,15,FALSE
"Zm00001eb124080",133,129,TRUE
"Zm00001eb142110",0,0,FALSE
"Zm00001eb118950",8334,5865,TRUE
"Zm00001eb150270",4448,3681,TRUE
"Zm00001eb126270",1083,870,TRUE
"Zm00001eb136350",2970,2603,TRUE
"Zm00001eb141880",136,122,TRUE
"Zm00001eb130490",20,19,FALSE
"Zm00001eb128280",0,0,FALSE
"Zm00001eb160910",23,23,FALSE
"Zm00001eb154550",12599,2193,TRUE
"Zm00001eb163220",9,9,FALSE
"Zm00001eb148170",8,8,FALSE
"Zm00001eb120410",26962,13003,TRUE
"Zm00001eb139690",3908,3256,TRUE
"Zm00001eb120110",11945,7482,TRUE
"Zm00001eb151470",8501,5898,TRUE
"Zm00001eb123990",4,4,FALSE
"Zm00001eb155950",6763,5373,TRUE
"Zm00001eb130710",0,0,FALSE
"Zm00001eb140090",14952,8758,TRUE
"Zm00001eb139060",17415,10225,TRUE
"Zm00001eb163300",5332,4351,TRUE
"Zm00001eb162760",651,631,TRUE
"Zm00001eb162900",4,4,FALSE
"Zm00001eb121630",199,194,TRUE
"Zm00001eb156690",14833,9131,TRUE
"Zm00001eb161790",1214,1136,TRUE
"Zm00001eb155600",260,226,TRUE
"Zm00001eb133720",1,1,FALSE
"Zm00001eb124300",9505,6752,TRUE
"Zm00001eb163560",25,25,FALSE
"Zm00001eb163110",77,77,FALSE
"Zm00001eb158800",304,288,TRUE
"Zm00001eb158190",106118,18426,TRUE
"Zm00001eb145080",92,68,FALSE
"Zm00001eb151380",17346,10200,TRUE
"Zm00001eb127080",359,295,TRUE
"Zm00001eb155310",12393,8417,TRUE
"Zm00001eb160190",2960,2557,TRUE
"Zm00001eb122320",3278,2841,TRUE
"Zm00001eb135830",19,18,FALSE
"Zm00001eb143420",3285,2432,TRUE
"Zm00001eb143330",68507,17533,TRUE
"Zm00001eb142000",2428,1890,TRUE
"Zm00001eb148100",3824,3241,TRUE
"Zm00001eb150680",2223,1999,TRUE
"Zm00001eb118480",0,0,FALSE
"Zm00001eb132350",294,287,TRUE
"Zm00001eb142760",985,928,TRUE
"Zm00001eb158060",80,80,FALSE
"Zm00001eb142720",3227,2796,TRUE
"Zm00001eb147040",3104,2771,TRUE
"Zm00001eb160510",13346,8327,TRUE
"Zm00001eb159560",3767,3174,TRUE
"Zm00001eb145210",5267,4177,TRUE
"Zm00001eb132800",0,0,FALSE
"Zm00001eb154510",210611,19414,TRUE
"Zm00001eb125480",2291,2023,TRUE
"Zm00001eb145160",3,3,FALSE
"Zm00001eb148290",4079,3399,TRUE
"Zm00001eb144320",5210,4287,TRUE
"Zm00001eb128250",3563,3122,TRUE
"Zm00001eb128340",2215,1911,TRUE
"Zm00001eb119070",25982,12653,TRUE
"Zm00001eb155200",1,1,FALSE
"Zm00001eb135750",26722,12820,TRUE
"Zm00001eb149460",20719,8201,TRUE
"Zm00001eb154220",2447,2224,TRUE
"Zm00001eb159870",68,67,FALSE
"Zm00001eb158790",10,10,FALSE
"Zm00001eb121030",6,6,FALSE
"Zm00001eb121210",7406,5131,TRUE
"Zm00001eb134330",22826,11916,TRUE
"Zm00001eb135870",32,27,FALSE
"Zm00001eb158880",202,165,TRUE
"Zm00001eb136900",6222,4862,TRUE
"Zm00001eb149660",1516,1407,TRUE
"Zm00001eb130540",0,0,FALSE
"Zm00001eb154340",0,0,FALSE
"Zm00001eb136820",0,0,FALSE
"Zm00001eb132050",505,496,TRUE
"Zm00001eb157060",412,382,TRUE
"Zm00001eb130120",0,0,FALSE
"Zm00001eb150820",482,450,TRUE
"Zm00001eb135660",21,21,FALSE
"Zm00001eb149890",2312,2073,TRUE
"Zm00001eb158500",1102,1053,TRUE
"Zm00001eb128720",23818,10621,TRUE
"Zm00001eb147950",1947,1187,TRUE
"Zm00001eb141100",0,0,FALSE
"Zm00001eb160610",14140,9055,TRUE
"Zm00001eb134850",651,635,TRUE
"Zm00001eb124670",16181,9493,TRUE
"Zm00001eb138340",0,0,FALSE
"Zm00001eb135920",7663,5901,TRUE
"Zm00001eb142700",1,1,FALSE
"Zm00001eb158100",42089,13831,TRUE
"Zm00001eb153620",33617,14059,TRUE
"Zm00001eb150670",409,387,TRUE
"Zm00001eb131210",0,0,FALSE
"Zm00001eb162520",1,1,FALSE
"Zm00001eb162000",10558,7474,TRUE
"Zm00001eb147570",0,0,FALSE
"Zm00001eb161810",62848,16373,TRUE
"Zm00001eb119020",1239,1149,TRUE
"Zm00001eb155910",4250,3545,TRUE
"Zm00001eb123470",39,37,FALSE
"Zm00001eb155660",577,544,TRUE
"Zm00001eb137630",0,0,FALSE
"Zm00001eb119590",883,829,TRUE
"Zm00001eb124150",9,9,FALSE
"Zm00001eb120920",4768,3948,TRUE
"Zm00001eb137950",10084,7151,TRUE
"Zm00001eb131810",0,0,FALSE
"Zm00001eb130530",4,4,FALSE
"Zm00001eb158210",22694,10994,TRUE
"Zm00001eb123880",126,125,TRUE
"Zm00001eb151240",3771,2946,TRUE
"Zm00001eb131470",4953,3954,TRUE
"Zm00001eb123690",30748,13599,TRUE
"Zm00001eb127390",0,0,FALSE
"Zm00001eb127010",2885,2533,TRUE
"Zm00001eb125200",9669,6839,TRUE
"Zm00001eb121930",0,0,FALSE
"Zm00001eb154950",10326,6908,TRUE
"Zm00001eb144810",12975,7718,TRUE
"Zm00001eb129100",3981,3445,TRUE
"Zm00001eb150250",5211,4283,TRUE
"Zm00001eb146960",1417,1200,TRUE
"Zm00001eb152370",14882,9051,TRUE
"Zm00001eb126490",5,5,FALSE
"Zm00001eb146130",10152,6864,TRUE
"Zm00001eb126150",492,462,TRUE
"Zm00001eb156040",10936,7256,TRUE
"Zm00001eb144140",991,832,TRUE
"Zm00001eb154210",0,0,FALSE
"Zm00001eb157070",8402,6320,TRUE
"Zm00001eb128770",0,0,FALSE
"Zm00001eb130660",0,0,FALSE
"Zm00001eb132840",15,15,FALSE
"Zm00001eb118690",7,7,FALSE
"Zm00001eb121330",30,30,FALSE
"Zm00001eb133050",7047,5528,TRUE
"Zm00001eb124860",4,4,FALSE
"Zm00001eb133460",4,4,FALSE
"Zm00001eb148740",403,385,TRUE
"Zm00001eb122040",11935,8092,TRUE
"Zm00001eb123230",19,18,FALSE
"Zm00001eb156310",847,807,TRUE
"Zm00001eb163830",16396,7883,TRUE
"Zm00001eb121780",70020,14317,TRUE
"Zm00001eb136570",0,0,FALSE
"Zm00001eb151310",240,235,TRUE
"Zm00001eb145100",11280,7855,TRUE
"Zm00001eb147910",1981,1700,TRUE
"Zm00001eb119610",1875,1671,TRUE
"Zm00001eb162190",0,0,FALSE
"Zm00001eb122970",3397,2963,TRUE
"Zm00001eb129970",96,93,FALSE
"Zm00001eb119120",6,6,FALSE
"Zm00001eb159100",607,462,TRUE
"Zm00001eb157950",4174,3447,TRUE
"Zm00001eb164020",15662,9254,TRUE
"Zm00001eb154910",2847,2443,TRUE
"Zm00001eb121090",3,3,FALSE
"Zm00001eb122730",321,309,TRUE
"Zm00001eb131030",380,370,TRUE
"Zm00001eb122220",1785,1473,TRUE
"Zm00001eb121490",4568,3795,TRUE
"Zm00001eb139850",3978,3384,TRUE
"Zm00001eb138620",1,1,FALSE
"Zm00001eb137100",15215,9435,TRUE
"Zm00001eb124410",183170,19160,TRUE
"Zm00001eb143020",11106,7672,TRUE
"Zm00001eb138200",14416,8859,TRUE
"Zm00001eb119440",349,338,TRUE
"Zm00001eb150930",0,0,FALSE
"Zm00001eb159650",1310,1214,TRUE
"Zm00001eb127040",18,18,FALSE
"Zm00001eb141000",190,188,TRUE
"Zm00001eb162710",1383,1024,TRUE
"Zm00001eb124730",17607,10299,TRUE
"Zm00001eb153260",471,437,TRUE
"Zm00001eb120590",590,501,TRUE
"Zm00001eb158710",20977,10177,TRUE
"Zm00001eb161490",18346,10577,TRUE
"Zm00001eb143780",0,0,FALSE
"Zm00001eb161460",1380,1200,TRUE
"Zm00001eb162930",53660,16487,TRUE
"Zm00001eb158120",366,303,TRUE
"Zm00001eb137750",1511,1406,TRUE
"Zm00001eb150280",104,102,TRUE
"Zm00001eb128670",6462,5051,TRUE
"Zm00001eb122770",0,0,FALSE
"Zm00001eb157130",10707,7159,TRUE
"Zm00001eb124380",761,707,TRUE
"Zm00001eb129570",560,525,TRUE
"Zm00001eb163080",73,72,FALSE
"Zm00001eb135540",6892,5330,TRUE
"Zm00001eb145580",3651,3064,TRUE
"Zm00001eb152260",4,4,FALSE
"Zm00001eb120390",5057,4119,TRUE
"Zm00001eb123160",4191,3551,TRUE
"Zm00001eb124820",4408,3773,TRUE
"Zm00001eb144990",1,1,FALSE
"Zm00001eb121140",1871,1720,TRUE
"Zm00001eb153160",0,0,FALSE
"Zm00001eb129680",0,0,FALSE
"Zm00001eb152950",7882,5943,TRUE
"Zm00001eb160410",40,40,FALSE
"Zm00001eb148310",5015,3316,TRUE
"Zm00001eb119730",5,5,FALSE
"Zm00001eb153100",15503,9395,TRUE
"Zm00001eb120990",344,332,TRUE
"Zm00001eb143440",119,119,TRUE
"Zm00001eb162070",387,363,TRUE
"Zm00001eb137500",216386,19076,TRUE
"Zm00001eb136300",1809,1648,TRUE
"Zm00001eb141930",68121,17256,TRUE
"Zm00001eb120260",22260,11127,TRUE
"Zm00001eb158260",48,47,FALSE
"Zm00001eb142840",33,32,FALSE
"Zm00001eb144860",0,0,FALSE
"Zm00001eb162890",9454,6331,TRUE
"Zm00001eb141420",25070,11816,TRUE
"Zm00001eb123800",151,78,TRUE
"Zm00001eb133080",23,23,FALSE
"Zm00001eb123080",0,0,FALSE
"Zm00001eb125550",0,0,FALSE
"Zm00001eb156990",31,31,FALSE
"Zm00001eb155450",52,50,FALSE
"Zm00001eb138110",55674,16218,TRUE
"Zm00001eb136110",20125,9703,TRUE
"Zm00001eb122330",4667,3884,TRUE
"Zm00001eb153440",136,133,TRUE
"Zm00001eb143980",4147,3445,TRUE
"Zm00001eb132260",1535,1442,TRUE
"Zm00001eb143070",5595,4539,TRUE
"Zm00001eb152230",0,0,FALSE
"Zm00001eb129030",10808,4666,TRUE
"Zm00001eb142750",160,152,TRUE
"Zm00001eb149570",562,373,TRUE
"Zm00001eb123370",173130,18974,TRUE
"Zm00001eb134970",3511,3014,TRUE
"Zm00001eb148770",6731,5251,TRUE
"Zm00001eb157340",1827,1544,TRUE
"Zm00001eb156950",0,0,FALSE
"Zm00001eb139370",10,10,FALSE
"Zm00001eb138640",0,0,FALSE
"Zm00001eb130880",2023,1825,TRUE
"Zm00001eb152320",1776,1636,TRUE
"Zm00001eb131690",3685,3180,TRUE
"Zm00001eb144610",8733,6249,TRUE
"Zm00001eb156110",8,8,FALSE
"Zm00001eb120760",12151,7752,TRUE
"Zm00001eb149250",36,36,FALSE
"Zm00001eb133320",1,1,FALSE
"Zm00001eb149780",16,16,FALSE
"Zm00001eb141310",3178,2615,TRUE
"Zm00001eb126420",52,52,FALSE
"Zm00001eb146420",6906,5442,TRUE
"Zm00001eb136650",0,0,FALSE
"Zm00001eb143840",0,0,FALSE
"Zm00001eb160990",593,573,TRUE
"Zm00001eb156390",45,45,FALSE
"Zm00001eb156670",1,1,FALSE
"Zm00001eb150450",26956,10982,TRUE
"Zm00001eb139350",3,3,FALSE
"Zm00001eb131270",1,1,FALSE
"Zm00001eb156560",4277,3579,TRUE
"Zm00001eb162300",4499,3728,TRUE
"Zm00001eb160840",0,0,FALSE
"Zm00001eb132650",0,0,FALSE
"Zm00001eb154120",1421,1119,TRUE
"Zm00001eb143920",152,149,TRUE
"Zm00001eb145760",139,138,TRUE
"Zm00001eb154700",6674,4865,TRUE
"Zm00001eb142420",3963,3319,TRUE
"Zm00001eb121990",2704,2370,TRUE
"Zm00001eb134620",21,21,FALSE
"Zm00001eb131110",96,96,FALSE
"Zm00001eb134310",5,5,FALSE
"Zm00001eb144400",1573,1454,TRUE
"Zm00001eb145110",41,39,FALSE
"Zm00001eb119760",4,3,FALSE
"Zm00001eb147020",0,0,FALSE
"Zm00001eb133880",7575,5662,TRUE
"Zm00001eb138690",5444,4094,TRUE
"Zm00001eb153690",0,0,FALSE
"Zm00001eb135080",0,0,FALSE
"Zm00001eb140820",122,120,TRUE
"Zm00001eb124900",51,49,FALSE
"Zm00001eb146120",0,0,FALSE
"Zm00001eb153400",1,1,FALSE
"Zm00001eb163270",669,624,TRUE
"Zm00001eb163030",81,79,FALSE
"Zm00001eb140320",31396,9425,TRUE
"Zm00001eb126460",0,0,FALSE
"Zm00001eb162240",8702,6383,TRUE
"Zm00001eb148010",845,813,TRUE
"Zm00001eb120190",1,1,FALSE
"Zm00001eb130400",11,11,FALSE
"Zm00001eb123480",0,0,FALSE
"Zm00001eb131520",7209,5651,TRUE
"Zm00001eb154760",2,1,FALSE
"Zm00001eb144570",1373,1226,TRUE
"Zm00001eb143220",0,0,FALSE
"Zm00001eb136810",153,153,TRUE
"Zm00001eb151720",12053,7816,TRUE
"Zm00001eb121640",3736,3231,TRUE
"Zm00001eb157540",23935,12011,TRUE
"Zm00001eb162970",4357,2812,TRUE
"Zm00001eb133350",2971,2624,TRUE
"Zm00001eb146780",280,268,TRUE
"Zm00001eb138800",7937,6014,TRUE
"Zm00001eb150260",745,603,TRUE
"Zm00001eb134020",432,315,TRUE
"Zm00001eb125380",0,0,FALSE
"Zm00001eb140010",3,3,FALSE
"Zm00001eb130210",996,902,TRUE
"Zm00001eb163860",6951,4226,TRUE
"Zm00001eb153480",1533,1435,TRUE
"Zm00001eb161850",4174,3530,TRUE
"Zm00001eb141180",9,9,FALSE
"Zm00001eb119560",22,22,FALSE
"Zm00001eb139220",1,1,FALSE
"Zm00001eb163480",1308,1155,TRUE
"Zm00001eb124800",559,529,TRUE
"Zm00001eb119850",0,0,FALSE
"Zm00001eb119930",12634,8355,TRUE
"Zm00001eb160000",0,0,FALSE
"Zm00001eb125680",11,11,FALSE
"Zm00001eb137570",95,94,FALSE
"Zm00001eb158030",24234,12188,TRUE
"Zm00001eb163850",0,0,FALSE
"Zm00001eb141690",7,7,FALSE
"Zm00001eb147190",0,0,FALSE
"Zm00001eb160770",10160,7294,TRUE
"Zm00001eb136020",0,0,FALSE
"Zm00001eb134260",0,0,FALSE
"Zm00001eb129610",0,0,FALSE
"Zm00001eb152480",2446,1647,TRUE
"Zm00001eb155590",15791,9605,TRUE
"Zm00001eb126640",2950,2638,TRUE
"Zm00001eb130590",0,0,FALSE
"Zm00001eb160200",27059,13068,TRUE
"Zm00001eb152650",3336,2803,TRUE
"Zm00001eb137410",1044417,18577,TRUE
"Zm00001eb157480",3,3,FALSE
"Zm00001eb161530",4025,3346,TRUE
"Zm00001eb142630",14580,8096,TRUE
"Zm00001eb129550",202,202,TRUE
"Zm00001eb132000",0,0,FALSE
"Zm00001eb128830",13177,8591,TRUE
"Zm00001eb130100",0,0,FALSE
"Zm00001eb162740",109,107,TRUE
"Zm00001eb127060",2,2,FALSE
"Zm00001eb142060",973,923,TRUE
"Zm00001eb153630",768,680,TRUE
"Zm00001eb125850",2182,1988,TRUE
"Zm00001eb154230",1292,1195,TRUE
"Zm00001eb157760",4,4,FALSE
"Zm00001eb151630",10726,7584,TRUE
"Zm00001eb146050",0,0,FALSE
"Zm00001eb138940",3007,2653,TRUE
"Zm00001eb127750",7846,5798,TRUE
"Zm00001eb121190",64,57,FALSE
"Zm00001eb130430",10,10,FALSE
"Zm00001eb136450",6697,5259,TRUE
"Zm00001eb138280",0,0,FALSE
"Zm00001eb124180",6,6,FALSE
"Zm00001eb129460",0,0,FALSE
"Zm00001eb158050",5418,4399,TRUE
"Zm00001eb139880",10291,5570,TRUE
"Zm00001eb123110",2,2,FALSE
"Zm00001eb128140",0,0,FALSE
"Zm00001eb119800",1915,1604,TRUE
"Zm00001eb162370",29504,12986,TRUE
"Zm00001eb155400",1,1,FALSE
"Zm00001eb159750",1426,1332,TRUE
"Zm00001eb149800",17416,9921,TRUE
"Zm00001eb160080",330,320,TRUE
"Zm00001eb143870",0,0,FALSE
"Zm00001eb122630",231,219,TRUE
"Zm00001eb135960",22655,10579,TRUE
"Zm00001eb150040",16831,9628,TRUE
"Zm00001eb120150",676,635,TRUE
